id,slug,url,name,description,category,platform,platform_role,tags,authors,repository,repository_host,registry,registry_name,doi,publication,website,blogpost,youtube,twitter,internetarchive,notes
ad1367,zooarchmixmod,https://open-archaeo.info/post/zooarchmixmod/,ZooarchMixMod,"Produce mixture models of zooarchaeological measurement data to estimate the proportion of immature, adult-sized female, and adult-sized male specimens in an assemblage.",Packages and libraries,R,language,Zooarchaeology,wolfhagenj,https://github.com/wolfhagenj/ZooarchMixMod,GitHub,,,10.1007/s10816-023-09611-y,,,,,,,
fdf7f8,archaeocal,https://open-archaeo.info/post/archaeocal/,ArchaeoCal,An R Interface to OxCal.,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing",nfrerebeau,https://github.com/ArchaeoStat/ArchaeoCal,GitHub,,,,,https://archaeostat.github.io/ArchaeoCal/,,,,,
53db77,archaeodata,https://open-archaeo.info/post/archaeodata/,ArchaeoData,Models and data to reproduce results from ArchaeoPhases examples and vignettes.,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing|Datasets",philippe-a|tsdye|nfrerebeau,https://github.com/ArchaeoStat/ArchaeoData,GitHub,,,,,https://archaeostat.github.io/ArchaeoData/,,,,,
5f424c,aion,https://open-archaeo.info/post/aion/,aion,Provides a system of classes and methods to represent and work with archaeological time-series (and time intervals).,Packages and libraries,R,language,Chronological modelling,nfrerebeau,https://codeberg.org/tesselle/aion,Codeberg,https://CRAN.R-project.org/package=aion,CRAN,10.5281/zenodo.8032278,https://doi.org/10.21105/joss.06210,https://packages.tesselle.org/aion/,,,,,
1a76ef,alkahest,https://open-archaeo.info/post/alkahest/,alkahest,Pre-processing XY data from experimental methods.,Packages and libraries,R,language,Statistical analysis,nfrerebeau,https://codeberg.org/tesselle/alkahest,Codeberg,https://CRAN.R-project.org/package=alkahest,CRAN,10.5281/zenodo.7081524,,https://packages.tesselle.org/alkahest/,,,,,
d8d5f8,akkademia,https://open-archaeo.info/post/akkademia/,Akkademia,"Translating Akkadian signs to transcriptions using NLP techniques such as HMM, MEMM and BiLSTM neural networks.",Packages and libraries,Python,language,Machine learning|Literary analysis and epigraphy,gaigutherz|arielazary|ARomach|ireman,https://github.com/gaigutherz/Akkademia,GitHub,,,,,,,,,,
a48c38,teethr,https://open-archaeo.info/post/teethr/,teethr,Calculate dental indices and lesion ratios.,Packages and libraries,R,language,Zooarchaeology,bbartholdy,https://github.com/bbartholdy/teethr,GitHub,,,,,,,,,,
2eb608,morphotype,https://open-archaeo.info/post/morphotype/,morphotype,Provide a pipeline from shape data extraction to typological arrangement of pottery profiles.,Packages and libraries,R,language,Artefact morphology|Shape recognition|Ceramic analysis,kafetzakid,https://github.com/kafetzakid/morphotype,GitHub,,,10.5281/zenodo.8224882,,,,,,,
c0aaa0,morphotypeshiny,https://open-archaeo.info/post/morphotypeshiny/,morphotypeShiny,Shiny implementation of morphotype.,Packages and libraries,R,language,Artefact morphology|Shape recognition,kafetzakid,https://github.com/kafetzakid/morphotypeShiny,GitHub,,,10.5281/zenodo.6760607,,,,,,,
289126,archeos,https://open-archaeo.info/post/archeos/,ArcheOS,Linux distribution with specialist software for archaeological purposes.,Standalone software,,,Drivers and IO|Bits and bobs,archeos,https://github.com/archeos/ArcheOS,GitHub,,,,,https://distrowatch.com/table.php?distribution=archeos,,,,,
587555,archeoshape,https://open-archaeo.info/post/archeoshape/,ArcheoShape,Analysis tools for geometric models of archaeological pieces.,Standalone software,,,Artefact morphology,omendoza83,https://github.com/omendoza83/ArcheoShape,GitHub,,,,,,,,,,
6d42f5,archaeolphytoliths,https://open-archaeo.info/post/archaeolphytoliths/,ArchaeolPhytoliths,Automated detection and classification of multi-cell phytoliths at genera and species-level using Deep Learning algorithm.,Packages and libraries,Python,language,Palaeobotany|Machine learning|Shape recognition,iberganzo,https://github.com/iberganzo/ArchaeolPhytoliths,GitHub,,,,,,,,,,
c5ce19,14c-power-sensitivity,https://open-archaeo.info/post/14c-power-sensitivity/,14C-power-sensitivity,How wrong is wrong and how good can it get? 14C chronological model power and sensitivity analyses with OxCal and R.,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing",pete-jacobsson,https://github.com/pete-jacobsson/14C-power-sensitivity,GitHub,,,,,,,,,,
36ae82,edm,https://open-archaeo.info/post/edm/,EDM,Configurable data collection program for archaeological survey and excavation.,Packages and libraries,Python,language,Data collection|Data management,surf3s,https://github.com/surf3s/EDM,GitHub,,,,,,,,,,
e0dfee,edmwin,https://open-archaeo.info/post/edmwin/,EDMWIN,Configurable data collection program for archaeological survey and excavation.,Packages and libraries,Python,language,Data collection|Data management,surf3s,https://github.com/surf3s/EDMWIN,GitHub,,,,,,,,,,
ee172e,fabryka,https://open-archaeo.info/post/fabryka/,fabryka,Shiny app fabric analysis.,Scripts,R,language,Site mapping|Spatial analysis,marchaeologist,https://github.com/marchaeologist/fabryka,GitHub,,,,,,,,,,
2415f1,3d-spatial-ripley-analyses,https://open-archaeo.info/post/3d-spatial-ripley-analyses/,3d_spatial_ripley_analyses,Test spatial associations of objects in three dimensions by using the Ripley's K function.,Scripts,R,language,Site mapping|Spatial analysis,marchaeologist,https://github.com/marchaeologist/3d_spatial_ripley_analyses,GitHub,,,10.5281/zenodo.15236694,,,,,,,
f6e3fc,scroll-viewer,https://open-archaeo.info/post/scroll-viewer/,Scroll Viewer,Viewer for the Herculaneum Papyri segments.,Standalone software,,,Literary analysis and epigraphy|3D modelling,atiro,https://github.com/atiro/scroll-viewer,GitHub,,,,,,,,,,
a35572,mobest,https://open-archaeo.info/post/mobest/,mobest,"An R package that provides types and functions for spatiotemporal interpolation of human genetic ancestry components, probabilistic similarity search and the calculation of a derived measure for mobility estimation.",Packages and libraries,R,language,Archaeogenetics|Simulation,nevrome,https://github.com/nevrome/mobest,GitHub,,,,https://doi.org/10.1073/pnas.2218375120,https://nevrome.de/mobest/html/master/,,,,,
76b0f8,vici-org,https://open-archaeo.info/post/vici-org/,vici.org,"A community driven archaeological map of classical antiquity, inspired by and modelled after Wikipedia.",Standalone software,,,Public archaeology|Spatial analysis|Datasets,renevoorburg,https://github.com/renevoorburg/vici.org,GitHub,,,,,https://vici.org,,,,,
54198e,pastclim,https://open-archaeo.info/post/pastclim/,pastclim,Methods to easily extract and manipulate palaeoclimate reconstructions for ecological and anthropological analyses.,Packages and libraries,R,language,Simulation|Palaeoclimate modelling,EvolEcolGroup|Michela Leonardi|Emily Y. Hallet|Robert Beyer|Mario Krapp|Andrea Manica,https://github.com/EvolEcolGroup/pastclim/,GitHub,https://CRAN.R-project.org/package=pastclim,CRAN,,,https://evolecolgroup.github.io/pastclim/,,,,,
388f6a,currycarbon,https://open-archaeo.info/post/currycarbon/,currycarbon,App to run C14 calibration on the command line. Includes and is based on a calibration module written in and for Haskell.,Standalone software,,,"Radiocarbon dating, calibration and sequencing|Chronological modelling",nevrome,https://github.com/nevrome/currycarbon,GitHub,,,,,,,,,,
1dcba9,morphalr,https://open-archaeo.info/post/morphalr/,morphalr,Morphological analysis for archaeology.,Packages and libraries,R,language,Spatial analysis,JGravier,https://github.com/JGravier/morphalr,GitHub,,,,,https://jgravier.github.io/morphalr/,,,,,
111a42,extendedmatrix,https://open-archaeo.info/post/extendedmatrix/,ExtendedMatrix,A scientific method and formal language for the Cultural Heritage domain that formalises complex interpretative philological phenomena such as virtual reconstructive hypotheses in a transparent and robust manner.,Standalone software,,,Schemas and ontologies,zalmoxes-laran|Bruno Fanini|Enzo Cocca,https://github.com/zalmoxes-laran/ExtendedMatrix,GitHub,,,,https://doi.org/10.3390/heritage6020069,https://www.extendedmatrix.org/home,,,,,
cf37ff,3d-survey-collection,https://open-archaeo.info/post/3d-survey-collection/,3D-survey-collection,Blender addon that simplifies the tasks involved in the management and optimization of the archaeological and architectonic 3D record.,Packages and libraries,Blender,host application,3D modelling,zalmoxes-laran,https://github.com/zalmoxes-laran/3D-survey-collection,GitHub,,,,,,,,,,
b95090,em-blender-tools,https://open-archaeo.info/post/em-blender-tools/,EM-blender-tools,Addon that brings the formal language Extended Matrix within the Blender 3D open-source software.,Packages and libraries,Blender,host application,3D modelling,zalmoxes-laran,https://github.com/zalmoxes-laran/EM-blender-tools,GitHub,,,,,,,,,,
efa4ec,coccionceramica,https://open-archaeo.info/post/coccionceramica/,CoccionCeramica,An application to generate temperature curves during pottery firing.,Packages and libraries,Python,language,Ceramic analysis,marcelocardillo,https://github.com/marcelocardillo/CoccionCeramica,GitHub,,,,,,,,,,
ea75da,rockart-textanalysis,https://open-archaeo.info/post/rockart-textanalysis/,rockart-textanalysis,A text analysis program to explore online content about prehistoric rock art.,Packages and libraries,Python,language,Public archaeology|Machine learning,lakillo,https://github.com/lakillo/rockart-textanalysis,GitHub,,,,,,,,,,
00d66c,weedeco,https://open-archaeo.info/post/weedeco/,WeedEco,Classification of unknown cases (e.g. archaeobotanical data or other modern weed survey data) using linear discriminant analysis to understand farming regimes.,Packages and libraries,R,language,Palaeobotany,WeedEco,https://github.com/WeedEco/WeedEco,GitHub,,,,,,,,,,
443df7,croppro,https://open-archaeo.info/post/croppro/,CropPro,"Data organisation, classification and visualisation of archaeobotanical data to understand crop processing stage.",Packages and libraries,R,language,Palaeobotany|Data management,CropPro-package,https://github.com/CropPro-package/CropPro,GitHub,,,,,,,,,,
aab333,ruby-radiocarbon,https://open-archaeo.info/post/ruby-radiocarbon/,ruby-radiocarbon,Ruby gem for fast radiocarbon calibration.,Packages and libraries,Ruby,language,"Radiocarbon dating, calibration and sequencing",joeroe,https://github.com/joeroe/ruby-radiocarbon,GitHub,,,,,,,,,,
c3bd2b,dendronetwork,https://open-archaeo.info/post/dendronetwork/,dendroNetwork,Enables researchers to easily construct a network of dendrochronological series based on the similarity and find patterns of matching tree-ring material.,Packages and libraries,R,language,Dendrochronology|Chronological modelling,ropensci|RonaldVisser,https://github.com/ropensci/dendroNetwork/,GitHub,https://CRAN.R-project.org/package=dendroNetwork,CRAN,,,https://docs.ropensci.org/dendroNetwork/,,,,,
251be2,abma-tutorials,https://open-archaeo.info/post/abma-tutorials/,ABMA_tutorials,A set of interactive tutorials to build agent-based models and how to use them in your work as archaeologist. These tutorials are both suitable for beginners and people who want to brush up their modelling skills.,Standalone software,NetLogo,language,Educational resources and practical guides|Simulation,ABMArchaeologists|RonaldVisser|drocks13,https://github.com/ABMArchaeologists/ABMA_tutorials,GitHub,,,,,https://abmarchaeologists.github.io/ABMA_website/,,,,,"Need to add more author columns and revise the way these columns are parsed. Additional authors not currently represented include: Doug Rocks-Macqueen, Laura van der Knaap, Annemarie Jutte, , Ronald Visser, Jeroen Linssen, Tom Brughmans, Iza Romanowska, Kenneth Aitchison, Karsten Lambers."
fe3ab4,quantum-archeo,https://open-archaeo.info/post/quantum-archeo/,quantum-archeo,Set of quantitative tools for finding a common measurement unit (quantum) in archeological research.,Scripts,R,language,Statistical analysis,maciejkasinski,https://github.com/maciejkasinski/quantum-archeo,GitHub,,,,,,,,,,
d91f07,chrongler,https://open-archaeo.info/post/chrongler/,chrongler,"Provides convenience functions that are helpful for working with archaeological or historical data, where chronological information is stored as a period.",Packages and libraries,R,language,Chronological modelling|Data management,lsteinmann,https://github.com/lsteinmann/chrongler,GitHub,,,,,,,,,,
01b8e7,arqub,https://open-archaeo.info/post/arqub/,ARQUB,Scripts at the ARQUB group to work with compositional data on archaeometric studies.,Scripts,R,language,Statistical analysis,jbuxeda,https://github.com/jbuxeda/ARQUB,GitHub,,,,,,,,,,
bc1b31,mafa,https://open-archaeo.info/post/mafa/,mafa,"Computes morphological indices of spatial entities (e.g. parcels, buildings).",Packages and libraries,R,language,Spatial analysis,JGravier,https://github.com/JGravier/mafa,GitHub,,,,,https://jgravier.github.io/mafa/,,,,,
05364e,sitesyncro,https://open-archaeo.info/post/sitesyncro/,SiteSyncro,Site-specific chronological modeling and synchronization.,Packages and libraries,Python,language,"Chronological modelling|Radiocarbon dating, calibration and sequencing",demjanp,https://github.com/demjanp/SiteSyncro,GitHub,,,,https://doi.org/10.1017/RDC.2020.129,https://sitesyncro.readthedocs.io/en/latest/,,,,,
c7fcd5,baorista,https://open-archaeo.info/post/baorista/,baorista,Provides a Bayesian inferential tool for analysing time-frequencies of archaeological events associated with time spans typically obtained from relative chronological sequences (e.g. periods and phases).,Packages and libraries,R,language,Chronological modelling|Data management,ercrema,https://github.com/ercrema/baorista,GitHub,,,,https://doi.org/10.1111/arcm.12984,,,,,,
a92091,crom,https://open-archaeo.info/post/crom/,crom,Python library to make creation of CIDOC CRM easier by mapping classes/predicates to python objects.,Packages and libraries,Python,language,Schemas and ontologies,thegetty,https://github.com/thegetty/crom,GitHub,,,,,,,,,,
cd91f3,carbondate,https://open-archaeo.info/post/carbondate/,carbondate,R package to analyse multiple radiocarbon determinations.,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing",TJHeaton|sara-amira-alassam,https://github.com/TJHeaton/carbondate,GitHub,https://CRAN.R-project.org/package=carbondate,CRAN,,https://doi.org/10.1111/rssc.12599,https://tjheaton.github.io/carbondate/,,,,,
f59dcc,rjradiocarbon,https://open-archaeo.info/post/rjradiocarbon/,RJradiocarbon,Radiocarbon calibration of multiple 14C samples using reversible jump poisson process.,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing",sara-amira-alassam,https://github.com/sara-amira-alassam/RJradiocarbon,GitHub,,,,,,,,,,
db97ae,neonet,https://open-archaeo.info/post/neonet/,neonet,NeoNet serves as a framework to study the transition from the Late Mesolithic to the Early Neolithic through spatio-temporal modeling of radiocarbon dates,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing",zoometh,https://github.com/zoometh/neonet,GitHub,,,,,,,,,,
f279f8,c14intervals,https://open-archaeo.info/post/c14intervals/,c14Intervals,R package for calculating probability intervals and point estimates for calibrated radiocarbon dates.,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing",jallison7,https://github.com/jallison7/c14Intervals,GitHub,,,,,,,,,,
6350fb,surveyer,https://open-archaeo.info/post/surveyer/,SurveyeR,Uses a Dirichlet process to probabilistically assess the phase of undated archaeological assemblages.,Packages and libraries,R,language,Seriation,acortell3,https://github.com/acortell3/SurveyeR,GitHub,,,,,,,,,,
f5f13a,cran-jsdne,https://open-archaeo.info/post/cran-jsdne/,cran-JSDNE,JSDNE is an age estimation methods with 3D reconstructed auricular surface.,Packages and libraries,R,language,Artefact morphology,jisunjang19,https://github.com/jisunjang19/cran-JSDNE,GitHub,https://CRAN.R-project.org/package=JSDNE,CRAN,,https://doi.org/10.1016/j.jas.2024.106080,,,,,,
c7002c,eratosthenes,https://open-archaeo.info/post/eratosthenes/,eratosthenes,"Provides a coherent foundation for archaeological chronology-building by incorporating, computationally, all relevant sources of information on uncertain archaeological or historical dates.",Packages and libraries,R,language,Chronological modelling,scollinselliott,https://github.com/scollinselliott/eratosthenes,GitHub,,,,,,,,,,
911bb0,lakhesis,https://open-archaeo.info/post/lakhesis/,lakhesis,"Provides an interactive platform and critical measures for seriating binary data matrices through the exploration, selection, and consensus of partially seriated sequences.",Packages and libraries,R,language,Statistical analysis,scollinselliott,https://github.com/scollinselliott/lakhesis,GitHub,https://CRAN.R-project.org/package=lakhesis,CRAN,,,,,,,,
be53c8,archaeomag,https://open-archaeo.info/post/archaeomag/,ArchaeoMag,Program for the modelling of magnetic anomalies in archaeological research.,Standalone software,,,Geophysical survey,antonio-schettino,https://github.com/antonio-schettino/ArchaeoMag,GitHub,,,,https://doi.org/10.4430/bgta0296,,,,,,
b3ee1c,autarch,https://open-archaeo.info/post/autarch/,AutArch,An AI-assisted workflow capable of creating uniform archaeological datasets from heterogeneous published resources.,Standalone software,Python,language,Machine learning|Data management,kevin-klein,https://github.com/kevin-klein/AutArch,GitHub,,,,,,,,,,
3020b6,paleographic-networks,https://open-archaeo.info/post/paleographic-networks/,paleographic-networks,Explore networks consisting of paleographic features connected by their co-occurrence on the same inscription.,Packages and libraries,Python,language,Iconography,Eythan31,https://github.com/Eythan31/paleographic-networks,GitHub,,,,,,,,,,
b72a68,chronologr,https://open-archaeo.info/post/chronologr/,chronologr,R package for chronological graph modelling (port of ChronoLog).,Packages and libraries,R,language,Chronological modelling,joeroe,https://github.com/joeroe/chronologr,GitHub,,,,,,,,,,
c52425,carbonara-poc,https://open-archaeo.info/post/carbonara-poc/,carbonara_poc,A proof of concept for a potential bayesian sequential calibration software.,Packages and libraries,Python,language,"Chronological modelling|Radiocarbon dating, calibration and sequencing",MartinHinz,https://github.com/MartinHinz/carbonara_poc,GitHub,,,,,,,,,,
8d6546,tempo,https://open-archaeo.info/post/tempo/,tempo,Provides a formal representation of intervals between two points in time (periods) and the potential logical relations between them.,Packages and libraries,R,language,Chronological modelling,joeroe,https://github.com/joeroe/tempo,GitHub,,,,,,,,,,
d22b64,arqueologiasvg,https://open-archaeo.info/post/arqueologiasvg/,arqueologiaSVG,Displays SVG files of archaeological sites.,Standalone software,JavaScript,language,Site mapping|Diagrams and visualizations,weberjavi,https://github.com/weberjavi/arqueologiaSVG,GitHub,,,,,,,,,,
eef828,transect-calculator,https://open-archaeo.info/post/transect-calculator/,Transect-Calculator,"A simple script that outputs the number of transects, direction of each transect, and locations of the first sensor, centerline, and last sensor along the baseline of a rectangular survey unit.",Scripts,Python,language,Site mapping|Geophysical survey|Bits and bobs,Lugal-PCZ,https://github.com/Lugal-PCZ/Transect-Calculator,GitHub,,,,,,,,,,
eea061,photocaptiontool,https://open-archaeo.info/post/photocaptiontool/,PhotoCaptionTool,Automatically generates a photo log using photographs' exif data.,Scripts,Python,language,Photography|Data management|Bits and bobs,Lugal-PCZ,https://github.com/Lugal-PCZ/PhotoCaptionTool,GitHub,,,,,,,,,,
4e3b63,granulizer,https://open-archaeo.info/post/granulizer/,granulizeR,Shiny app for particle size distribution of lithic archaeological remains.,Standalone software,R,language,Geoarchaeology,marchaeologist,https://github.com/marchaeologist/granulizeR,GitHub,,,,,,,,,,
edfac4,osa-transcriber,https://open-archaeo.info/post/osa-transcriber/,OSA-Transcriber,Utility for transcribing Old South Arabian texts.,Standalone software,Python,language,Literary analysis and epigraphy,Lugal-PCZ,https://github.com/Lugal-PCZ/OSA-Transcriber,GitHub,,,,,,,,,,
f06676,happydigger,https://open-archaeo.info/post/happydigger/,happydigger,A program which you can be used for cataloging archaeological finds.,Standalone software,C,language,Data management,Joop Stakenborg,,,,,,,https://www.nongnu.org/happydigger/,,,,,
67484c,open-archeocsean,https://open-archaeo.info/post/open-archeocsean/,open-archeocsean,An interactive catalogue of open source datasets for the archaeology in the Pacific and Southeast Asia.,Standalone software,R,language,Datasets|Bibliography|Platforms and publications,sebastien-plutniak,https://github.com/sebastien-plutniak/open-archeocsean,GitHub,,,,,https://analytics.huma-num.fr/Sebastien.Plutniak/open-archeocsean/,,,,,
1286ad,crossref-predynastic,https://open-archaeo.info/post/crossref-predynastic/,crossref-predynastic,Web app that uses the Crossref API to fetch and display publications on Predynastic Egyptian Archaeology.,Standalone software,,,Datasets|Bibliography|Platforms and publications,watrall,https://github.com/watrall/crossref-predynastic,GitHub,,,,,https://watrall.github.io/crossref-predynastic/,,,,,
1d3f71,pypotterylens,https://open-archaeo.info/post/pypotterylens/,PyPotteryLens,"Provides a comprehensive suite of tools for processing, detecting, and analyzing pottery fragments from scanned documents.",Standalone software,Python,language,Artefact morphology|Shape recognition|Machine learning,lrncrd,https://github.com/lrncrd/PyPotteryLens,GitHub,,,,,,,,,,
aa7d94,pypotteryink,https://open-archaeo.info/post/pypotteryink/,PyPotteryInk,"Automates the digital inking process of archaeological pottery drawings, transforming pencil drawings into publication-ready illustrations while preserving the original characteristics and enhancing their analytical power.",Packages and libraries,Python,language,Artefact morphology|Diagrams and visualizations|Machine learning,lrncrd,https://github.com/lrncrd/PyPotteryInk,GitHub,,,,,,,,,,
dacb1e,cqarchaeo,https://open-archaeo.info/post/cqarchaeo/,CQArchaeo,Calculate and plot Kendall CQA results.,Packages and libraries,Python,language,Statistical analysis,lrncrd,https://github.com/lrncrd/CQArchaeo,GitHub,,,,,,,,,,
fde811,ceramatic2-0,https://open-archaeo.info/post/ceramatic2-0/,Ceramatic2.0,A computer vision tool designed to automate the documentation and analysis of archaeological pottery.,Packages and libraries,Python,language,Artefact morphology|Machine learning,lrncrd,https://github.com/lrncrd/Ceramatic2.0,GitHub,,,,https://doi.org/10.1016/j.daach.2025.e00435,,,,,,
e0b40c,archsv,https://open-archaeo.info/post/archsv/,ArchSV,Simplify the creation of volumes for discrete archaeological features.,Packages and libraries,Blender,host application,3D modelling|Site mapping,Benedict-Dyson,,,,,,,https://extensions.blender.org/approval-queue/archsv/,,,,,
0e90b8,hm-generator-site,https://open-archaeo.info/post/hm-generator-site/,hm-generator-site,A one-pager website meant to allow a person to interactively build a harris matrix.,Standalone software,Python,language,Harris matrix|Diagrams and visualizations,shawngraham,https://github.com/shawngraham/homecooked-history/tree/main/hm-generator-site,GitHub,,,,,https://shawngraham.github.io/homecooked-history/hm-generator-site/enhanced.html,https://electricarchaeology.ca/2025/07/11/a-harris-matrix-generator-natural-language-query-tool/,,,,
c7e68d,archio,https://open-archaeo.info/post/archio/,archio,Management tool for archaeologists.,Standalone software,Ruby,language,Data management,weberjavi,https://github.com/weberjavi/archio,GitHub,,,,,,,,,,
71d5d1,polychron,https://open-archaeo.info/post/polychron/,PolyChron,Analysis and archiving of archaeological dating evidence.,Standalone software,Python,language,Chronological modelling|Harris matrix,bryonymoody,https://github.com/bryonymoody/PolyChron,GitHub,,,,,https://bryonymoody.github.io/PolyChron/,,,,,
ea7dbf,arc-team-tools,https://open-archaeo.info/post/arc-team-tools/,Arc-Team-Tools,"A series of small, open-source applications for archaeology developed by Arc-Team.",Scripts,Python,language,Bits and bobs,lucaarcteam,https://github.com/lucaarcteam/Arc-Team-Tools,GitHub,,,,,,,,,,
bdef8b,hand-axes-database-downloader,https://open-archaeo.info/post/hand-axes-database-downloader/,hand_axes_database_downloader,A scraper for bulk downloading biface artifact records and images from the Archaeology Data Service for research and analysis.,Scripts,Python,language,Data management|Drivers and IO,jfpalomeque,https://github.com/jfpalomeque/hand_axes_database_downloader,GitHub,,,,10.5284/1000354,,,,,,
8da698,hand-axes-image-processing,https://open-archaeo.info/post/hand-axes-image-processing/,hand_axes_image_processing,An automaic pipeline to prepare and process image collections of archaeological artifacts for computer vision workflows.,Scripts,Python,language,3D modelling,jfpalomeque,https://github.com/jfpalomeque/hand_axes_image_processing,GitHub,,,,10.5284/1000354,,,,,,
6cf2ef,digging-with-python,https://open-archaeo.info/post/digging-with-python/,Digging-with-Python,"Showcases examples of how Python can be applied in the field of archaeology, demonstrating the versatility and power of Python for archaeological research and data analysis.",Scripts,Python,language,Educational resources and practical guides,jfpalomeque,https://github.com/jfpalomeque/Digging-with-Python,GitHub,,,,,,,,,,
5a7b2e,pandora,https://open-archaeo.info/post/pandora/,pandora,Analysing and distinguishing cut marks on bones.,Packages and libraries,R,language,Shape recognition|Biological anthropology,jfpalomeque,https://github.com/jfpalomeque/pandora,GitHub,,,,10.1016/j.jasrep.2017.03.033,,,,,,
80b195,cavesurvey,https://open-archaeo.info/post/cavesurvey/,CaveSurvey,Cave surveying application for Android devices.,Standalone software,Java,language,Site mapping,lz1asl,https://github.com/lz1asl/CaveSurvey,GitHub,,,,,,,,,,
af7d6d,ariadne,https://open-archaeo.info/post/ariadne/,ariadne,Scripts querying the ariadne infrastructure.,Scripts,R,language,Data management|Drivers and IO,SCSchmidt,https://github.com/SCSchmidt/ariadne,GitHub,,,,,,,,,,
48091f,heripo-engine,https://open-archaeo.info/post/heripo-engine/,heripo engine,TypeScript library for extracting structured data from archaeological excavation report PDFs using Docling and LLM-powered analysis,Packages and libraries,JavaScript,language,Data management|Machine learning|Schemas and ontologies|Drivers and IO,heripo lab,https://github.com/heripo-lab/heripo-engine,GitHub,,,,https://doi.org/10.22755/kjchs.2025.58.3.34,https://engine-demo.heripo.org,,,,,
adccba,scientific-toolkit,https://open-archaeo.info/post/scientific-toolkit/,scientific-toolkit,"Extensible toolkit for geoarchaeological analysis, with a strong emphasis on geochemical provenance methods.",Standalone software,Python,language,Geoarchaeology|X-Ray Fluorescence|Schemas and ontologies|Drivers and IO,sefy76,https://gitlab.com/sefy76/scientific-toolkit,GitLab,,,,,,,,,,
dcf933,loomtart,https://open-archaeo.info/post/loomtart/,loomtaRt,Loom weight and thread calculations for textile archaeology.,Packages and libraries,R,language,Textile archaeology,lsteinmann,https://github.com/lsteinmann/loomtaRt,GitHub,,,,,,,,,,
c0c714,phaser,https://open-archaeo.info/post/phaser/,PHASER,The PHASER application is intended to aid in the editing and analysis of archaeological stratigraphic data.,Standalone software,Web app,deployment,Chronological modelling|Data management|Harris matrix,cbinding,https://github.com/cbinding/phaser,GitHub,,,,,https://stratigraphic.github.io/phaser-app/,,,,,
ff888f,archaeological-informatization-poc,https://open-archaeo.info/post/archaeological-informatization-poc/,archaeological-informatization-poc,"Snapshot of the proof-of-concept pipeline from KIM Hongyeon's 2025 paper on LLM-based metadata extraction from archaeological excavation reports (PDF text/image extraction, caption mapping, LLM structuring, SQLite storage, glossary-augmented Q&A).",Standalone software,JavaScript,language,Data management|Machine learning|Schemas and ontologies|Drivers and IO,KIM Hongyeon,https://github.com/heripo-lab/archaeological-informatization-poc,GitHub,,,10.22755/KJCHS.2025.58.3.34,https://files.heripo.org/archaelogical-informatization-poc/(Eng._Version)_KIM_Hongyeon_2025_A_Study_on_Archaeological_Informatization_Using_Large_Language_Models.pdf,https://poc.heripo.org,,,,,
db7cee,hme-harrismatrixeditor,https://open-archaeo.info/post/hme-harrismatrixeditor/,HME-HarrisMatrixEditor,"A browser-based application for creating, editing, and visualizing archaeological stratigraphic relationships using the Harris Matrix method.",Standalone software,JavaScript,language,Harrix matrix,oeai-dac|Archaeotux,https://github.com/oeai-dac/HME-HarrisMatrixEditor,GitHub,,,,,,,,,,
7379b0,combitab,https://open-archaeo.info/post/combitab/,CombiTab,"CombiTab is a specialized software application designed for archaeologists to create, edit, and analyze seriation diagrams, commonly known as combination tables or Kombinationstabellen.",Standalone software,Python,language,Seriation,oeai-dac|Archaeotux,https://github.com/oeai-dac/CombiTab,GitHub,,,,,,,,,,
0d30dc,stochasi,https://open-archaeo.info/post/stochasi/,STOCHASI,"Stochastic Chronological Artifact Simulation) enables researchers to model and simulate the temporal transformation of artifact spectra, particularly focusing on ceramic assemblages such as Terra Sigillata. .",Standalone software,Python,language,Chronological modelling,oeai-dac|Archaeotux,https://github.com/oeai-dac/STOCHASI,GitHub,,,,,,,,,,
7512c2,qsaurus,https://open-archaeo.info/post/qsaurus/,QSaurus,"Developed by the Austrian Archaeological Institute, this plugin facilitate the integration of controlled vocabulary in QGIS.",Packages and libraries,QGIS,host application,Data management|Spatial analysis|Schemas and ontologies,oeai-dac,https://github.com/oeai-dac/QSaurus,GitHub,,,,,,,,,,
eabdf3,sherd-classification-models-and-code,https://open-archaeo.info/post/sherd-classification-models-and-code/,Sherd_classification_Models_and_Code,"This repository contains the Convolutional Neural Network (CNN) models and code used and developed by the Arch-I-Scan Project, towards automatic classification of sherd material.",Standalone software,Python,language,Machine learning|Ceramic analysis,ArchiScn,https://github.com/ArchiScn/Sherd_classification_Models_and_Code,GitHub,,,,,,,,,,
33adc9,astr,https://open-archaeo.info/post/astr/,ASTR,"ASTR defines and implements a community reporting standard for archaeometric datasets. It also provides easy-to-use functions for common plots, statistical analyses, data processing, and data transformation workflows in archaeometry.",Packages and libraries,R,language,Statistical analysis|Data management,archaeothommy,https://github.com/archaeothommy/ASTR,GitHub,,,,,,,,,,
